0.8;1;0.9;:START_ID;:END_ID;:Type
1579981437.0;klfkjibqdwqrzikqrnonuquazyqvysfxwobtetajngqsafyddl;6.82304241381485e+18;rarmacdeithxnaqopoxasraitswjkynhrtymbgxannwafilycz;rrkacnbxqzrhxstnoegkuuuusanfqsmawxpbgawgcagkvnqusk;PyEdge
196894732.0;dlfthblgymqwahcjyxjszotplargauufvwryqncuyervutburm;;rarmacdeithxnaqopoxasraitswjkynhrtymbgxannwafilycz;woctgdgjrxldptjvgmbaocfkmlwhganqtmyieuiniajbvrraxg;PyEdge
1449400440.0;azqugzuhloffpunkxmbwdinlahvwhxzotnkqxkfghwptcmwcrx;2.017901387324342e+18;esinoqfvcpoaeajeruarkfavnciqoqjgeaaogvijjvvjzggtoi;qvvwgyrgxmlugurbtupsuqzloktgsagivlbolxvtgmaxkfrrwq;PyEdge
2142462077.0;awtahfgomnpdmhjhtvwudtmtkfmlxpzdbyityyzpbayurdlbsa;3.1848401401072005e+18;esinoqfvcpoaeajeruarkfavnciqoqjgeaaogvijjvvjzggtoi;fbowrhgcxcdhxgqbstubuzzxgllvxxyvslkvnnpszzotldkhaz;PyEdge
1280922207.0;mnapgrjlgxnazaenkiqnaplkbmvlqjianpvaabdaehhyupvgrb;2.0118240855948692e+16;esinoqfvcpoaeajeruarkfavnciqoqjgeaaogvijjvvjzggtoi;xsxadkztavqyvlfrpbtincbzcjypqmustxawggccgjvhoapqhg;PyEdge
1196523154.0;owiyapbpdznesemmulrazmgrfkuctfhhyfxcrlnfuwgfzrirhq;3.905797099449497e+18;esinoqfvcpoaeajeruarkfavnciqoqjgeaaogvijjvvjzggtoi;ayjeboragudjnhgikkswhyrosfxxiquhudfipwbauqzductiza;PyEdge
1598061426.0;wsymijmlpytazhufqzxoexnzipqpcyfxamkyolkcixaythqjik;1.1095886153229006e+18;esinoqfvcpoaeajeruarkfavnciqoqjgeaaogvijjvvjzggtoi;gkwfmpdggxkdhowbwtekhuaidbwbupovpjeyaqptjuchuecklj;PyEdge
472028320.0;uwpwazzuaobngqnydorofaemazesptbhojkzrfasiztfotlykb;5.37149836484952e+17;esinoqfvcpoaeajeruarkfavnciqoqjgeaaogvijjvvjzggtoi;ygagylkayicaitlezuhmcowgkuyrauzapeukxcojjndgeavxiu;PyEdge
844763806.0;ajicqumzwimbyzjunlcuzpfhircfqwqgmbaalaofcdayazzent;1.1895451635832113e+18;esinoqfvcpoaeajeruarkfavnciqoqjgeaaogvijjvvjzggtoi;kajumwpxbizfafhhsezxtjnvgmatzjazrcjamukfpwyyptfsph;PyEdge
339385169.0;qtjpptohbzspuumhxqdwmacsypitypxljabvjbthmlnpvgunvz;3.8912149769902715e+18;esinoqfvcpoaeajeruarkfavnciqoqjgeaaogvijjvvjzggtoi;kkjjaueaekfpngcrsdrlvjxooiwowzalcrqkywmvzkqpqrjhjm;PyEdge
;umsefyakuuoykhfwaeczzocumtaoqtdnixgsausyueqxspdnsy;6.549189399128707e+18;esinoqfvcpoaeajeruarkfavnciqoqjgeaaogvijjvvjzggtoi;mabcthqczncnwjwkzmfrqcuzpbkdjtmietcisiduglkqoievcg;PyEdge
1685842770.0;dzqabguotzzsjotpworpsxlquablbcfzysniahmyksuxxvrgfx;8.985383081838303e+18;esinoqfvcpoaeajeruarkfavnciqoqjgeaaogvijjvvjzggtoi;izfzixhbbsgaddxfqenosabeerodrjpveybvnxknvkstcmlcwd;PyEdge
;dndklmyrtjosnrmeynariervdmpfluuaxffiyobvysfjubazgs;4.2387106187839503e+18;uhgzomxpdfhbgkdkuwdhnvxeettxzeonkfgtjmwcgytuualpgw;dgirsagrsqmwfayaakazpglabgqcrablcnvaueuuwnevgiprrw;PyEdge
464774836.0;pojwrzkwutaupflnczdqtwtnggmytkdxtguhuodkiospkzwmeb;6.410192730109389e+18;uhgzomxpdfhbgkdkuwdhnvxeettxzeonkfgtjmwcgytuualpgw;bggqrphkjzyalfmuemqutqpswprchczftafntrffmxactdxfwz;PyEdge
;haqeazuznpxtqscxasfffikjmtakcsgzoulghakmvafgxymsdq;5.485913945573541e+18;uhgzomxpdfhbgkdkuwdhnvxeettxzeonkfgtjmwcgytuualpgw;cioknbkvqgafcgapublamuwyxxnxcgoewcijgvihkzdnqnzvnt;PyEdge
755743115.0;swaraoavgtlvaehsrtztgiefuhnfgqjkwmtlgsaqdqonqeqhdp;1.759741942929544e+18;uhgzomxpdfhbgkdkuwdhnvxeettxzeonkfgtjmwcgytuualpgw;atgbgdagkohdyiavhfkadsqnytvevozumttkbgfsnaiuzktpli;PyEdge
;cpyvjlzddrntonvagfrazjbnbcouqglkncmftqxaajhxjulsdy;5.880695836270568e+18;uhgzomxpdfhbgkdkuwdhnvxeettxzeonkfgtjmwcgytuualpgw;jasdadnlmfjtfybxxxjaqzmfaupzrlfrmvfzafsslgmdcpuhzg;PyEdge
;zudeqaalqopntfzzdkivabeimhznkffboqcashdzhgzxrvnefx;2.393157796833106e+18;uhgzomxpdfhbgkdkuwdhnvxeettxzeonkfgtjmwcgytuualpgw;nklurdpfxuvdhovcaevdpwglxunzxlmkmrsyklkuzhstsrnprd;PyEdge
;zcusjebagnmyfzootuosfagbzqsunvemszfwjndsenfrpqzdcl;4.893347887687548e+18;uhgzomxpdfhbgkdkuwdhnvxeettxzeonkfgtjmwcgytuualpgw;xqdgaolqkmurskbshmrirgbwibjyrilyergxcxvangjawaphhb;PyEdge
535298306.0;ruquwkahrnvuarwoxyschupaqoqtydbrwydxdjkqwaagdsicud;1.1148806277163642e+18;uhgzomxpdfhbgkdkuwdhnvxeettxzeonkfgtjmwcgytuualpgw;xvifbnjqnkajaevhdkjeqtjnhngkvsosqowavhyshrbodmawiv;PyEdge
202797679.0;ugguvesfrtelmlcoijpcdubakgswduqshwdilubkcvolskphjo;3.8436018520688026e+17;uhgzomxpdfhbgkdkuwdhnvxeettxzeonkfgtjmwcgytuualpgw;dgirsagrsqmwfayaakazpglabgqcrablcnvaueuuwnevgiprrw;PyEdge
976135477.0;uzaypaagjrfhxcvrqkponprstbasmdnuqtknodmjlxaunaucrn;1.459703241031126e+18;uhgzomxpdfhbgkdkuwdhnvxeettxzeonkfgtjmwcgytuualpgw;kmwlllrfxnvwsmmuzamexaqicbmknsqugtugmhkllallbnzlcv;PyEdge
1610175154.0;fwewrgoqbatujswtjeytjvnfaaxtoxyxpnzreekdaymggpebxs;4.5442883701221407e+18;paytsjtpgfttwyxbzizflacgganieojumxovrimovkadsfwtpa;mvevvmrcuxcavjzqcpixptcaqjfrxfiyhaiymhraptejoegely;PyEdge
767582983.0;bcgzytmvjqptamabmmqkzimqafejayymhgqaabppacqaadknao;6.757150444037066e+18;paytsjtpgfttwyxbzizflacgganieojumxovrimovkadsfwtpa;rcuxxbaesckjgagrgoojdvjxaogltdorvzjiomsdonvmvzciak;PyEdge
318243743.0;trvziyczzxcnybvtbzvaagjrpvvdmtzfdjrvubpkyvohhcwyeh;6.280543958582319e+18;paytsjtpgfttwyxbzizflacgganieojumxovrimovkadsfwtpa;nuaasviddpyctrepwzdxlpicwbxudcxjenyulbkxlkclaoxdnq;PyEdge
1715710564.0;cqhyaebnhcocawsyisjgjqlypxgjwclrjtufphcrdpslvndwsh;9.137127142894592e+18;paytsjtpgfttwyxbzizflacgganieojumxovrimovkadsfwtpa;xzeozjanosyvjkfyrmsiumrcqqypgealhbijvvcegyudjbiwmw;PyEdge
;rsyxhkobazvazlnxlysfvqjsvylywlfpmdigmdlzufvpwmamhk;9.963435195986285e+17;paytsjtpgfttwyxbzizflacgganieojumxovrimovkadsfwtpa;dkslykdacqxwnpvwaqdbqffuxjmhqueitbuseaszdydlxicpfa;PyEdge
729004129.0;ggvbflzagwckajicnutxqtbgptjaqmrwdapuppavkusgactcwv;;paytsjtpgfttwyxbzizflacgganieojumxovrimovkadsfwtpa;aldbmehukqzhjdcyajpgosolbuphaaczevfuerpkjtthebkvwq;PyEdge
;tamhnuquovukzqrhvgfngymqvwymgfoxxzapbazwfjuyadtygz;1.6396726200969057e+18;paytsjtpgfttwyxbzizflacgganieojumxovrimovkadsfwtpa;rdwancggrkjikgatlqtjbcgcqoehihbxnbmpttqvbpnxmyouak;PyEdge
1943607567.0;ccgcnfzmyfsgjakamntmxmanmqltwmpwxcektobacsyiwtnkrb;9.158453043085822e+18;paytsjtpgfttwyxbzizflacgganieojumxovrimovkadsfwtpa;rermfspslyqdioaspevlyfckemnwhcealexfpieghmitnnlazb;PyEdge
667512338.0;oabajdysmmifxycgauhgihmzzhhbbmaayzgxyrymrdifbhhbsq;9.433441045371941e+17;paytsjtpgfttwyxbzizflacgganieojumxovrimovkadsfwtpa;djftxtionjaxyovrystivhrvtzcvuvkyklpqqqwufpwtapjdrg;PyEdge
672802281.0;rmymedpkkymddltirvwwztpcuwvsbuqukmgbrdfektcuzctaxw;7.30611637579898e+18;paytsjtpgfttwyxbzizflacgganieojumxovrimovkadsfwtpa;gulacfjmhaqrotomlhfcrbvpgopizoujtbaqyrcpjydzriakzi;PyEdge
1271387744.0;ovzavcgmsiaaakxeqaksglynpycikijmbivdqcyuayadwogdrd;1.8912989583739494e+18;qyvohfejxaiijopazkbgcfdtpeadzvkjrysaqbqmgscmpyikwg;mwoxeiesytgcxkikpmjggheawzdmljqmushyjcnkmfzhsnqbwk;PyEdge
;dgjxajdnkbumxdchvzhzkrkfgfsuejrtgaaqyhyzkhizarzygl;3.9009588196820255e+18;qyvohfejxaiijopazkbgcfdtpeadzvkjrysaqbqmgscmpyikwg;lwbgqweakzaqgdbxmyiakdanfhbmnlmtxvhajxrxuefwowgjzz;PyEdge
1410050092.0;hmajahafpxxqvnbgunyjlsanmzkahoqkyxuckmnqragiftzotr;2.8010466881514245e+18;qyvohfejxaiijopazkbgcfdtpeadzvkjrysaqbqmgscmpyikwg;tdtwzsdakdyqgislssddhsffexntkcccsqgjgzicnjgjsbvers;PyEdge
1172296008.0;sgezrhkuvpnhjpbxoclujzdwqzkdtyxxvwsfhuiaqarpsikzvf;2.6746812222954726e+18;qyvohfejxaiijopazkbgcfdtpeadzvkjrysaqbqmgscmpyikwg;kajumwpxbizfafhhsezxtjnvgmatzjazrcjamukfpwyyptfsph;PyEdge
1962594859.0;zzdproobkkyrnmzsvilrbfnufaizwweialjcrfzavtvqhzapgi;6.234690227347654e+18;qyvohfejxaiijopazkbgcfdtpeadzvkjrysaqbqmgscmpyikwg;dqqfbkhnkmqfovgtpebwpcoskztsrmyahahhlwmmvfqhsfmwva;PyEdge
;aebjpmhgctecohsajhtzahezkucnzmskbdgdogtmbzrarorhdq;3.5423764475621386e+18;qyvohfejxaiijopazkbgcfdtpeadzvkjrysaqbqmgscmpyikwg;dkslykdacqxwnpvwaqdbqffuxjmhqueitbuseaszdydlxicpfa;PyEdge
;wwaetnrtledvrgqnagpqemtxhfxgbyicoqaeezxmrypaziamfw;2.950220904877271e+18;qyvohfejxaiijopazkbgcfdtpeadzvkjrysaqbqmgscmpyikwg;jarfetrrxiodhnhpsciupxbwwvhxatmsmnmctyhiolfzfhabxx;PyEdge
574040007.0;mckpxmxmrzokfrrmdwksxlnoqjjcacdapwejceqyxaiuahucpp;3.7875319022424315e+18;qyvohfejxaiijopazkbgcfdtpeadzvkjrysaqbqmgscmpyikwg;jmisfiwyazofbqulekylckodaxvhphjqvzqxylqoishlffksmt;PyEdge
1137144190.0;yutekqsvhdpgmdghhlwamjpyataaqmfxabjddeicjvdafsdeyl;4.620953690429659e+18;qyvohfejxaiijopazkbgcfdtpeadzvkjrysaqbqmgscmpyikwg;zebmpvhomwrhiawbaouqpcuzcagdvugyrefqacjaefrxzkstgt;PyEdge
191252688.0;fkcogwaltadraphorrmagiwalpafggvfpjmgoritzadavokqho;7.647392791662455e+18;qyvohfejxaiijopazkbgcfdtpeadzvkjrysaqbqmgscmpyikwg;kagitaihkqumaamwcmdvanvqgckbrqdtxyqnkavmljhttswejb;PyEdge
1387764131.0;fkaahdkmgevwajnqhtsdiddkxjhzwixmtcurvvkkgzinjojhae;3.3112603773841116e+18;aldbmehukqzhjdcyajpgosolbuphaaczevfuerpkjtthebkvwq;jorkbhtumduwatfawoxwqkjyluavaznexzuctiupbaaaaoufcv;PyEdge
;uayueezqcgagaknwkptsgoyobupfdanusuejciamqngmqjavmn;9.134765384676102e+17;aldbmehukqzhjdcyajpgosolbuphaaczevfuerpkjtthebkvwq;gxerzvrsxjzdvlyaqanrttulmopimdbnxspgauwqjknxgoiacj;PyEdge
1440436179.0;aoepruhwjwakokexraaouvpqplnvgxtawigbpkcgazalzfrpde;2.6000331504642518e+17;aldbmehukqzhjdcyajpgosolbuphaaczevfuerpkjtthebkvwq;fqqtsoohufpaajdtsrcqkvwysdddeudjbumfjgbswcszofbpam;PyEdge
;mwacrcfjyqfrqjmwrxtrgfiqhmilgdtlydriceksjflbeezmyf;5.287583010502945e+18;aldbmehukqzhjdcyajpgosolbuphaaczevfuerpkjtthebkvwq;xndhnwcxifqauxougoarfbmephvcpkmvyhadgohwjjnwtkgpyg;PyEdge
1927662518.0;aywpaxcleigvgjqlojjtvmigeekqlpmkirdthlycsagwqffljy;5.877170713166495e+18;aldbmehukqzhjdcyajpgosolbuphaaczevfuerpkjtthebkvwq;nnbzfueaoaeskvutpkohrdhtcfyrqszojhgqavakpavzxwhcdc;PyEdge
189978642.0;mxlyztflronxicqdkvbqlvxufgcxfexqyrgzabatfxqijkltfk;6.442672268154485e+18;aldbmehukqzhjdcyajpgosolbuphaaczevfuerpkjtthebkvwq;ayjeboragudjnhgikkswhyrosfxxiquhudfipwbauqzductiza;PyEdge
1174841376.0;cytbcbcelqkkhjjlwcpndbdckakdjatmwenafdtvkerzjwhvij;1.9394831066028326e+18;aldbmehukqzhjdcyajpgosolbuphaaczevfuerpkjtthebkvwq;ecavborastnlwfrlxxazuzkegsuiattcfdvtxwacbpntklzmvm;PyEdge
;touxhxthmlsmqwrgckgtszomdyldqxbgvpychbacydestiyvmz;1.8904201572713083e+18;aldbmehukqzhjdcyajpgosolbuphaaczevfuerpkjtthebkvwq;cfcfikldbzxaeeuizzpktpngythetvtcmqzqerpflljyssczqa;PyEdge
743429108.0;pvsowzacylmizacqaaohmrknhmkdbknzwazxxypopxqnbaiikf;7.476861424773079e+18;aldbmehukqzhjdcyajpgosolbuphaaczevfuerpkjtthebkvwq;aewwayyioxgztqdisiqpadbmcbghesmojfkwaftldrnyjtzkcu;PyEdge
1079371820.0;onodekkpjeavhwtilgsllakqdiqmenuadiedjojsnnrkzivzxk;2.913923876054541e+18;aldbmehukqzhjdcyajpgosolbuphaaczevfuerpkjtthebkvwq;bmxinhxsjhxczrpwmpdgayrmcrwcsiechvutdpbkjprflraait;PyEdge
392332903.0;bmyyufqqvkhsgfsumlilvyytarsvkdaydyaodnewatxlpktbxi;3.713212073790132e+18;tghvaesjvgsytlzoqgridlnqwndlonfvdisyydeygqnypqhsne;ijxpxkomlvqdrdwybkehsgjsbwvjhjgdjnwnhokxpczivbmkme;PyEdge
585627402.0;ziwdydcaexiqwgzhjkjqzfkjdoxaagvhceomkfqsaeyufucghp;3.296487951047287e+17;tghvaesjvgsytlzoqgridlnqwndlonfvdisyydeygqnypqhsne;woctgdgjrxldptjvgmbaocfkmlwhganqtmyieuiniajbvrraxg;PyEdge
900815804.0;fctqrmpczswutvaaucmxdbpewnjnoxualewrfzqwxagufebgjo;6.159079848034032e+18;tghvaesjvgsytlzoqgridlnqwndlonfvdisyydeygqnypqhsne;xgrhbuogaqabzraxxzbcyaxadicyxginitsseibvweogzzfpmw;PyEdge
1578184569.0;qefswwhgmoxnkftafsyayaufncjvabfkffpxcnvlyzdrfyyast;6.000073762593025e+18;tghvaesjvgsytlzoqgridlnqwndlonfvdisyydeygqnypqhsne;jadwnmzlrwdpwmrepgmpufdatkfaarnyfkpavtdxkqmummcasq;PyEdge
1027315092.0;mtnpyccwptimevgymcuppdmjoeatkakkasxjjhezzjnziimdsy;5.49281606343241e+18;tghvaesjvgsytlzoqgridlnqwndlonfvdisyydeygqnypqhsne;pqupxtskpnfzmprqjsjwkdgxrclafwvomabjsdyxyovzcumztc;PyEdge
1813390725.0;agedoaozyrpnlosccaoeroafzhamzlhwpjbniqnsnkanueegdr;1.8685040160868538e+17;tghvaesjvgsytlzoqgridlnqwndlonfvdisyydeygqnypqhsne;ueojdymzcxxowllzavzwllzilhsgegsqvsvaxzoaaistqjedpf;PyEdge
1795513198.0;zddzyqmgeiifxgpxvjqzritkkkigybakmcusgwiufkoivjqdqb;2.282869786530978e+18;tghvaesjvgsytlzoqgridlnqwndlonfvdisyydeygqnypqhsne;icvubpodkrbnecdiyxldwtwddraavemvwsknbapkodcdcjkbzi;PyEdge
854460061.0;jeorunkazmaajhyloexkospdvbscqyiopglqnuxncwxalpyovx;;tghvaesjvgsytlzoqgridlnqwndlonfvdisyydeygqnypqhsne;bniodcldjszazmhtuceswrgwewfdaawzcfmtuqczywpgbszqpy;PyEdge
35878695.0;mfbrhlnoqlkwanjraiyufqwrvnfsshfsjniiagofbaatlzyjpg;4.3344629438503624e+18;tghvaesjvgsytlzoqgridlnqwndlonfvdisyydeygqnypqhsne;thqqvqvbfvzjqvazcbikkfqaruxprvefbcfmrpsaihcmebwynb;PyEdge
1170269572.0;aigrnhvznzczfmjvunsewrsegzrpfodmfbapxmhmlcbudzlozj;5.975728376962033e+18;tghvaesjvgsytlzoqgridlnqwndlonfvdisyydeygqnypqhsne;amzewpzzeznxynujgmoohqwrzaagcezkhffodzvvkwxbwtruhp;PyEdge
1239647121.0;jifasfavqujcxkdjcmuhlwhoryflfeuigahgujbmnawhlbnomz;1.9375930090992177e+18;rbgqveprlpyfggexjmoacikamegyilpeicaleaqoaiidymtohj;bilhhvyhxjkbaaafzismpbyhmqshzrsmxyocuyxoxlnufsglqq;PyEdge
1798215214.0;pedgfvszazkmesaangkfamxbhaxsmggdqmfvxgmudzfbqdfcrk;;rbgqveprlpyfggexjmoacikamegyilpeicaleaqoaiidymtohj;wkhwfhpqfwaleltvcdwlnjdvbluxrplruuafdebvxxegzdczes;PyEdge
335475505.0;nirdomyabcqpmktndpmftqcnwokekcozorzauwxzyevzeljdda;7.476096894316539e+18;rbgqveprlpyfggexjmoacikamegyilpeicaleaqoaiidymtohj;ckmgdaoblanyosjvoglunkdwvgcfjarnxukwitratznqoyewul;PyEdge
384738182.0;flumzkbwospnzzakckrvprrbqrjemdsbgaulbemrhjykdhjwka;2.6085748770974034e+18;rbgqveprlpyfggexjmoacikamegyilpeicaleaqoaiidymtohj;ccqbdkcxqkaamrauzqsmknxcigxeyejlkvyaqylucfisavkeiu;PyEdge
1729672532.0;soaqsilfdnlowgfcipthqctbfdghuyaebtbmyytxvexzgoabiq;;rbgqveprlpyfggexjmoacikamegyilpeicaleaqoaiidymtohj;vcoejsvnkugzotgnrbzeafiaeoqjpmmjswuwssjhoxgdiesuvp;PyEdge
1973724456.0;borwvtqiafscjilfyzufjvtilupsqnxiczegrqajqyhyexvoxi;7.707651409614069e+18;rbgqveprlpyfggexjmoacikamegyilpeicaleaqoaiidymtohj;myhoneqlurdkubexdwyuqandsardrgwripzmcdahodnzlmosro;PyEdge
1500340010.0;aqnytplgeitakvvgvjlimwkhmzmbgwtctllifpmhfpvgpbtnjb;;rbgqveprlpyfggexjmoacikamegyilpeicaleaqoaiidymtohj;rdwancggrkjikgatlqtjbcgcqoehihbxnbmpttqvbpnxmyouak;PyEdge
;segnyprjlymbawgqthafafjdpmbtzkdjykvxjsrdlpcijvtggs;;rbgqveprlpyfggexjmoacikamegyilpeicaleaqoaiidymtohj;kmhvoncbrwvphjmtjxkrdzvcbbszzpbgeuuvwjemmwcxwmayzj;PyEdge
1686158358.0;sbnbzhmiosavuenhnjapysfyqpvjxqfdpczhamjmwinmzcjemo;7.419239477185333e+18;rbgqveprlpyfggexjmoacikamegyilpeicaleaqoaiidymtohj;xsxadkztavqyvlfrpbtincbzcjypqmustxawggccgjvhoapqhg;PyEdge
456740048.0;glonefsqcemvaetslgibmdaiyxcybnocyaokhvlhdqpujpfjag;7.246637587328014e+18;rbgqveprlpyfggexjmoacikamegyilpeicaleaqoaiidymtohj;hiuwgibfgcbbzvlbyqgafyzrkzdymmarsegobyakbhqapbrgeu;PyEdge
1146811341.0;zkmmoyqwlgvirkaeiywomzxbmcjxpsrphrrldtdvmvtfjjeaea;6.63272038126074e+18;asijamsoctcqznvgrtzgkfairuxnilxlkvzxrnogrlujtejiql;pecteenzwmqfjdgatdwyldgplirrunpcfywfhlvrzbutyrhrzt;PyEdge
895252587.0;eeogabhrnowtfbizgokdjquvkuiqnkbgihylzmxhdjwzvfibvi;;asijamsoctcqznvgrtzgkfairuxnilxlkvzxrnogrlujtejiql;lzpvbnaqbnhawtxfrygonnkcxaynowpyfnmywdmlnwnrbbylnk;PyEdge
838427504.0;katttiiycjlukmffvudtkuaetixhgtogmeayjhxpnmatilsnyl;;asijamsoctcqznvgrtzgkfairuxnilxlkvzxrnogrlujtejiql;hjigmoxqheuxujnnxbykormlcjrkfpenhfgmszdyaafwksxzla;PyEdge
1451932348.0;mkahusbloaghlqkdyyopaipbzxxxquohruvicsaxogrgebznxq;3.7437053025747103e+18;asijamsoctcqznvgrtzgkfairuxnilxlkvzxrnogrlujtejiql;alhxnfdfybdtajaajeavflizspwuxxeaedzgtanvtygbfxnpxg;PyEdge
973857581.0;hhpkfdmbkywmhxrobkocvuamehummcxiiadugcqbvpwqztabkl;8.533196413689881e+18;asijamsoctcqznvgrtzgkfairuxnilxlkvzxrnogrlujtejiql;zzylyaabzayyzykgyztrdkoagyfrllypowmutujetwvlspxivr;PyEdge
187807662.0;giswrvoilxrsimslksnidzwwfqilutmcffrpihzboevqswgtrh;7.217492090449207e+18;asijamsoctcqznvgrtzgkfairuxnilxlkvzxrnogrlujtejiql;dhaynizqcxvbwtzanujejoxaylialbvefrcqesmjgdpmizwxne;PyEdge
486065557.0;pwaklesevilygwknpshlizucypgvxbpaxvrhxfbhqrqtpadwbr;1.2722663383282012e+18;asijamsoctcqznvgrtzgkfairuxnilxlkvzxrnogrlujtejiql;fjobitawibicuubylvaictwjnxaalpvkjdohffokwnewequdmz;PyEdge
2048402505.0;xrjiscohjtknnzdysaptbnrajdqqajyltkjqkgonjwzecrsmaw;3.959045144993495e+18;asijamsoctcqznvgrtzgkfairuxnilxlkvzxrnogrlujtejiql;uusoaosawxxmogahzertjznxujwajgnnboparzyksxdmkxpfgv;PyEdge
;tzqxtldhvofiygubvvdfatvldspusmcgsxqilbktkxjyfoyvdw;1.0072853931634648e+18;asijamsoctcqznvgrtzgkfairuxnilxlkvzxrnogrlujtejiql;kmwlllrfxnvwsmmuzamexaqicbmknsqugtugmhkllallbnzlcv;PyEdge
;xotlncdescjvapdkxdhbeauggseaehbwhgevtvksdsramrsugn;5.962380040252162e+18;asijamsoctcqznvgrtzgkfairuxnilxlkvzxrnogrlujtejiql;ivaylrkvaneppoauxsanunazrxfhwtziihmyvchxaqqshxiavx;PyEdge
;qidlkoakyxbvctnaaxhrxmladbsfkaluhrvksxvopcynidkavy;;xatonhijanuwrgorrhnvenopszvndsotnipvtapbgfwtpijbli;kmydckucjwqmnhldsztoekhacpjliirtpxdsmfguhsozhmxwfu;PyEdge
1410737981.0;mwldvomqytyffusbjoooutrwjcojpkbsvfzzgakltdonhferdx;8.366347660079861e+18;xatonhijanuwrgorrhnvenopszvndsotnipvtapbgfwtpijbli;mavdpyuouuzaddlqafrnxtukilwrpnwfsdpfmdichqazicuxvy;PyEdge
1981980709.0;gwilwinfbaqkxievamsftkjanzdncribzygmavswarbjmufezr;6.900753139691055e+18;xatonhijanuwrgorrhnvenopszvndsotnipvtapbgfwtpijbli;odjwfdtkxuakphybcfpbeqgbuuezqosvicjoaeypkjdzmkmeyh;PyEdge
1614641082.0;zydwbpcggaoijosfariiupsvkplvfnskifxplaaqxucvghornq;7.021578625675364e+18;xatonhijanuwrgorrhnvenopszvndsotnipvtapbgfwtpijbli;lupbjaeohkuigfuabtzwyxhepuhrdwbpdeyglrvzbvzxalrtns;PyEdge
1555272697.0;balhntfkogsatozvtpcsqtbhxustemayuicdvdlrunkbgdwsgj;;xatonhijanuwrgorrhnvenopszvndsotnipvtapbgfwtpijbli;aihzarxyapapdauoidbwubfhihxeqmxnwrptegovbkidpkqfvl;PyEdge
1029705186.0;tikvefdwnsoltihbhudqvqnbugkqnxhkcwmpkduzooxyjhooii;;xatonhijanuwrgorrhnvenopszvndsotnipvtapbgfwtpijbli;zisgxpqhpjdtkrelozyjhqmcqpyalhhqqiogvngcaqvevjrsnl;PyEdge
1124326881.0;klurriyawaiasgatkcrsqxffnbdmukwdxtfrjogoraozblltzc;3.34166924831598e+18;xatonhijanuwrgorrhnvenopszvndsotnipvtapbgfwtpijbli;usavntnpfoezjpbgznbbkjgznwzqmltavubriixnrnzcqluoln;PyEdge
293863335.0;giemeistmjaarcldfqosvndbennxqgruzxljamnokoajivjzwn;7.496148433055827e+18;xatonhijanuwrgorrhnvenopszvndsotnipvtapbgfwtpijbli;bdekgadwqcwbutixaguqhtocaezqvavrfvnacfdwdahyhuqovc;PyEdge
1190976072.0;pftgcbqvwanolmjcthbomnagyriebwkoyylisohfofxifgvhec;5.769954614084979e+18;xatonhijanuwrgorrhnvenopszvndsotnipvtapbgfwtpijbli;qskkxpbvafavpzpxfsjxqrmwewkejqtzchupomuapzwadpiikj;PyEdge
194080591.0;qkyvmgdqvnozqetuizuahdawgckfnxzvizhgbvhfzwtxapgrpo;3.3039830322501765e+18;xatonhijanuwrgorrhnvenopszvndsotnipvtapbgfwtpijbli;zxwbpzawwogqwvtaptfybarrokesrsinlmebkutlsnoqqocbdx;PyEdge
;vaojxsfahegfxbaclvtnwowhbmafrzyaxzzusabxvmbxvqtouy;2.608845457305336e+18;ldugswxobtylataqwvasiomwxijmzeocljiwufbfbvuhaheyza;bskzvlijgmsdxsugujvmcxlhcjxzdowovchraflzttdpvtaasa;PyEdge
1302052388.0;niasuondlionxpzzkhjamevxiykmfpleofeyhrsszzamlrxomk;7.826321335192247e+18;ldugswxobtylataqwvasiomwxijmzeocljiwufbfbvuhaheyza;saikdtrpefgyxefrfrahyayogybhgazwxewlglashkgprkjaan;PyEdge
22155841.0;bcoyndhwifceehbpaxrsrahqyrbzupyliwxwndmkiteztippwa;4.829850427287634e+18;ldugswxobtylataqwvasiomwxijmzeocljiwufbfbvuhaheyza;nognsuujuvxkssfsxlsrpdgqakcejlsjuttyebhhhpklkrjayl;PyEdge
;srafaqionyydczajcrfwzyowvwrahykqylshrjmejpgdavheha;1.1048385932773674e+17;ldugswxobtylataqwvasiomwxijmzeocljiwufbfbvuhaheyza;jykipvlymofxzdnogilfawrlabncisrxadlbyzxklcpbuwwqns;PyEdge
1257131921.0;mmlcbfvmngvdwebdbkadolfrsjpamqrvittpnpmbaamivzaixp;5.494541548711705e+18;ldugswxobtylataqwvasiomwxijmzeocljiwufbfbvuhaheyza;awmxwdxysccgqlfgonshvscynudrcownurwscmongntpgnszom;PyEdge
1320508876.0;tfcviugtyrevqehakellgfkzlvsfagoicgoompnrwceyulurto;8.070728480300281e+18;ldugswxobtylataqwvasiomwxijmzeocljiwufbfbvuhaheyza;smuylysicdupvqiarwikujapzcjrdsyknllagdsvqjjtufatae;PyEdge
1993623171.0;lvfanzdsvuamdmdxmpqtyxecpslqxobfofgejanzokgxwksker;5.745627637611353e+17;ldugswxobtylataqwvasiomwxijmzeocljiwufbfbvuhaheyza;aqlnwhsxaittegnofdgroiiefbasbxymcsjaqlwjnbjaevuoac;PyEdge
